date;shop_id;stuff_id;Month
19.05.2021;OF014374;OFFTR032;5
19.05.2021;OF014382;OFFTR032;5
19.05.2021;OF014394;OFFTR032;5
19.05.2021;OF014399;OFFTR032;5
19.05.2021;OF014416;OFFMR061;5
19.05.2021;OF014417;OFFTR032;5
19.05.2021;OF014425;OFFMR061;5
19.05.2021;OF014430;OFFMR061;5
19.05.2021;OF014431;OFFMR061;5
19.05.2021;OF014435;OFFTR032;5
19.05.2021;OF014439;OFFMR061;5
19.05.2021;OF014441;OFFMR061;5
19.05.2021;OF014478;OFFMR027;5
19.05.2021;OF014480;OFFMR007;5
19.05.2021;OF014490;OFFMR062;5
19.05.2021;OF014727;OFFMR040;5
19.05.2021;OF014782;OFFMR051;5
19.05.2021;OF014880;OFFMR040;5
19.05.2021;OF014883;OFFTR021;5
19.05.2021;OF014889;OFFTR021;5
19.05.2021;OF014912;OFFTR021;5
19.05.2021;OF014941;OFFTR020;5
19.05.2021;OF015033;OFFMR016;5
19.05.2021;OF015437;OFFTR010;5
19.05.2021;OF015442;OFFMR075;5
19.05.2021;OF016030;OFFTR029;5
19.05.2021;OF016094;OFFTR037;5
19.05.2021;OF016118;OFFMR051;5
19.05.2021;OF016296;OFFTR020;5
19.05.2021;OF016391;OFFMR056;5
19.05.2021;OF016393;OFFMR056;5
19.05.2021;OF016450;OFFMR056;5
19.05.2021;OF016451;OFFMR056;5
19.05.2021;OF016468;OFFMR056;5
19.05.2021;OF016478;OFFMR056;5
19.05.2021;OF016486;OFFMR056;5
19.05.2021;OF016506;OFFMR056;5
19.05.2021;OF016512;OFFMR056;5
19.05.2021;OF016724;OFFTR029;5
19.05.2021;OF016940;OFFTR008;5
19.05.2021;OF017035;OFFTR037;5
19.05.2021;OF017171;OFFTR037;5
19.05.2021;OF017245;OFFTR015;5
19.05.2021;OF017330;OFFMR071;5
19.05.2021;OF017331;OFFMR073;5
19.05.2021;OF017369;OFFTR005;5
19.05.2021;OF017386;OFFTR001;5
19.05.2021;OF017435;OFFMR007;5
19.05.2021;OF017441;OFFTR021;5
19.05.2021;OF017452;OFFMR027;5
19.05.2021;OF017455;OFFMR027;5
19.05.2021;OF017481;OFFMR013;5
19.05.2021;OF017518;OFFMR003;5
19.05.2021;OF017600;OFFTR015;5
19.05.2021;OF017605;OFFTR020;5
19.05.2021;OF017662;OFFMR056;5
19.05.2021;OF017671;OFFMR075;5
19.05.2021;OF017732;OFFTR001;5
19.05.2021;OF017818;OFFTR008;5
19.05.2021;OF017824;OFFTR008;5
19.05.2021;OF017933;OFFMR061;5
19.05.2021;OF017950;OFFTR032;5
19.05.2021;OF017951;OFFTR032;5
19.05.2021;OF018087;OFFMR032;5
19.05.2021;OF018093;OFFMR032;5
19.05.2021;OF018096;OFFMR032;5
19.05.2021;OF018102;OFFMR032;5
19.05.2021;OF018105;OFFMR032;5
19.05.2021;OF018106;OFFMR032;5
19.05.2021;OF018111;OFFMR001;5
19.05.2021;OF018113;OFFMR032;5
19.05.2021;OF018135;OFFMR002;5
19.05.2021;OF018150;OFFMR001;5
19.05.2021;OF018154;OFFMR001;5
19.05.2021;OF018156;OFFMR002;5
19.05.2021;OF018166;OFFMR002;5
19.05.2021;OF018174;OFFMR002;5
19.05.2021;OF018230;OFFMR002;5
19.05.2021;OF018236;OFFMR001;5
19.05.2021;OF009958;OFFMR001;5
19.05.2021;OF018275;OFFMR001;5
19.05.2021;OF018325;OFFMR002;5
19.05.2021;OF018357;OFFMR001;5
19.05.2021;OF018565;OFFMR050;5
19.05.2021;OF018602;OFFMR050;5
19.05.2021;OF018603;OFFMR050;5
19.05.2021;OF018611;OFFMR050;5
19.05.2021;OF018618;OFFMR051;5
19.05.2021;OF018621;OFFMR051;5
19.05.2021;OF018623;OFFMR054;5
19.05.2021;OF018637;OFFMR075;5
19.05.2021;OF018640;OFFTR010;5
19.05.2021;OF018660;OFFMR029;5
19.05.2021;OF018661;OFFTR001;5
19.05.2021;OF018673;OFFTR012;5
19.05.2021;OF018684;OFFMR065;5
19.05.2021;OF018749;OFFMR029;5
19.05.2021;OF018825;OFFMR063;5
19.05.2021;OF018826;OFFMR063;5
19.05.2021;OF018827;OFFMR063;5
19.05.2021;OF018835;OFFTR024;5
19.05.2021;OF018845;OFFTR024;5
19.05.2021;OF018846;OFFTR024;5
19.05.2021;OF019017;OFFMR075;5
19.05.2021;OF019063;OFFMR063;5
19.05.2021;OF019082;OFFMR053;5
19.05.2021;OF019097;OFFMR071;5
19.05.2021;OF019201;OFFMR073;5
19.05.2021;OF019224;OFFMR068;5
19.05.2021;OF019291;OFFMR071;5
19.05.2021;OF019383;OFFMR051;5
19.05.2021;OF019403;OFFMR056;5
19.05.2021;OF019456;OFFMR027;5
19.05.2021;OF019465;OFFTR020;5
19.05.2021;OF019485;OFFTR012;5
19.05.2021;OF019492;OFFTR001;5
19.05.2021;OF019515;OFFTR024;5
19.05.2021;OF019544;OFFMR062;5
19.05.2021;OF019934;OFFTR008;5
19.05.2021;OF020142;OFFTR010;5
19.05.2021;OF020143;OFFTR010;5
19.05.2021;OF020153;OFFMR007;5
19.05.2021;OF020157;OFFTR010;5
19.05.2021;OF020319;OFFTR020;5
19.05.2021;OF020409;OFFMR073;5
19.05.2021;OF020410;OFFMR073;5
19.05.2021;OF020414;OFFTR001;5
19.05.2021;OF020415;OFFMR029;5
19.05.2021;OF020418;OFFMR029;5
19.05.2021;OF020419;OFFMR029;5
19.05.2021;OF020420;OFFMR029;5
19.05.2021;OF020517;OFFMR062;5
19.05.2021;OF020519;OFFMR062;5
19.05.2021;OF020521;OFFMR063;5
19.05.2021;OF020522;OFFMR063;5
19.05.2021;OF020530;OFFMR063;5
19.05.2021;OF020541;OFFMR063;5
19.05.2021;OF020551;OFFTR029;5
19.05.2021;OF020555;OFFTR029;5
19.05.2021;OF020560;OFFMR046;5
19.05.2021;OF020571;OFFMR063;5
19.05.2021;OF020577;OFFMR063;5
19.05.2021;OF020592;OFFMR061;5
19.05.2021;OF020661;OFFTR010;5
19.05.2021;OF020909;OFFMR061;5
19.05.2021;OF020971;OFFMR001;5
19.05.2021;OF021346;OFFMR068;5
19.05.2021;OF021583;OFFTR005;5
19.05.2021;OF021810;OFFMR061;5
19.05.2021;OF021814;OFFMR061;5
19.05.2021;OF021819;OFFMR046;5
19.05.2021;OF021820;OFFMR046;5
19.05.2021;OF021830;OFFMR011;5
19.05.2021;OF021835;OFFMR011;5
19.05.2021;OF021836;OFFMR062;5
19.05.2021;OF021838;OFFMR062;5
19.05.2021;OF022235;OFFMR071;5
19.05.2021;OF022237;OFFMR071;5
19.05.2021;OF022762;OFFMR040;5
19.05.2021;OF022974;OFFTR008;5
19.05.2021;OF023046;OFFTR010;5
19.05.2021;OF023080;OFFMR068;5
19.05.2021;OF023083;OFFMR068;5
19.05.2021;OF023109;OFFMR065;5
19.05.2021;OF023126;OFFTR021;5
19.05.2021;OF023132;OFFTR015;5
19.05.2021;OF023145;OFFMR056;5
19.05.2021;OF023208;OFFMR068;5
19.05.2021;OF023223;OFFMR040;5
19.05.2021;OF023313;OFFMR061;5
19.05.2021;OF023731;OFFMR062;5
19.05.2021;OF023738;OFFMR046;5
19.05.2021;OF023816;OFFMR063;5
19.05.2021;OF025044;OFFMR040;5
19.05.2021;OF025410;OFFMR071;5
19.05.2021;OF025484;OFFMR071;5
19.05.2021;OF025494;OFFMR068;5
19.05.2021;OF025509;OFFMR073;5
19.05.2021;OF025669;OFFTR024;5
20.05.2021;OF000015;OFFTR001;5
20.05.2021;OF000022;OFFTR001;5
20.05.2021;OF000195;OFFTR001;5
20.05.2021;OF000266;OFFTR002;5
20.05.2021;OF000283;OFFTR002;5
20.05.2021;OF000302;OFFMR040;5
20.05.2021;OF000314;OFFMR040;5
20.05.2021;OF000378;OFFTR002;5
20.05.2021;OF000467;OFFMR040;5
20.05.2021;OF000474;OFFMR040;5
20.05.2021;OF000485;OFFMR040;5
20.05.2021;OF001840;OFFTR005;5
20.05.2021;OF001894;OFFTR005;5
20.05.2021;OF001926;OFFTR005;5
20.05.2021;OF001927;OFFTR005;5
20.05.2021;OF001934;OFFTR005;5
20.05.2021;OF002124;OFFMR051;5
20.05.2021;OF002173;OFFMR054;5
20.05.2021;OF002178;OFFMR050;5
20.05.2021;OF002188;OFFMR051;5
20.05.2021;OF002190;OFFMR050;5
20.05.2021;OF002200;OFFMR050;5
20.05.2021;OF002205;OFFMR049;5
20.05.2021;OF002888;OFFTR008;5
20.05.2021;OF002891;OFFTR008;5
20.05.2021;OF002905;OFFTR008;5
20.05.2021;OF003190;OFFTR010;5
20.05.2021;OF003198;OFFTR010;5
20.05.2021;OF003208;OFFTR010;5
20.05.2021;OF003222;OFFMR075;5
20.05.2021;OF003223;OFFMR075;5
20.05.2021;OF003308;OFFTR010;5
20.05.2021;OF003317;OFFTR010;5
20.05.2021;OF003321;OFFTR010;5
20.05.2021;OF003327;OFFTR010;5
20.05.2021;OF003338;OFFTR010;5
20.05.2021;OF003720;OFFMR071;5
20.05.2021;OF003873;OFFMR068;5
20.05.2021;OF004555;OFFTR001;5
20.05.2021;OF004557;OFFTR001;5
20.05.2021;OF004710;OFFMR054;5
20.05.2021;OF004729;OFFTR012;5
20.05.2021;OF004730;OFFTR012;5
20.05.2021;OF004733;OFFTR012;5
20.05.2021;OF004734;OFFTR012;5
20.05.2021;OF004748;OFFMR065;5
20.05.2021;OF004751;OFFTR012;5
20.05.2021;OF004758;OFFTR012;5
20.05.2021;OF004760;OFFTR012;5
20.05.2021;OF004798;OFFTR008;5
20.05.2021;OF005017;OFFTR015;5
20.05.2021;OF005027;OFFTR015;5
20.05.2021;OF005064;OFFMR016;5
20.05.2021;OF005117;OFFMR016;5
20.05.2021;OF005118;OFFMR016;5
20.05.2021;OF005727;OFFTR020;5
20.05.2021;OF005739;OFFTR020;5
20.05.2021;OF005765;OFFTR015;5
20.05.2021;OF005781;OFFTR020;5
20.05.2021;OF005829;OFFTR020;5
20.05.2021;OF005830;OFFTR020;5
20.05.2021;OF005832;OFFTR021;5
20.05.2021;OF005838;OFFTR020;5
20.05.2021;OF007566;OFFTR008;5
20.05.2021;OF007744;OFFMR051;5
20.05.2021;OF007753;OFFMR051;5
20.05.2021;OF007953;OFFMR050;5
20.05.2021;OF008068;OFFTR005;5
20.05.2021;OF008106;OFFTR001;5
20.05.2021;OF008111;OFFMR029;5
20.05.2021;OF008113;OFFTR001;5
20.05.2021;OF008534;OFFTR008;5
20.05.2021;OF008767;OFFTR037;5
20.05.2021;OF008958;OFFMR063;5
20.05.2021;OF009001;OFFMR063;5
20.05.2021;OF009003;OFFMR063;5
20.05.2021;OF009016;OFFMR003;5
20.05.2021;OF009030;OFFMR003;5
20.05.2021;OF009032;OFFMR003;5
20.05.2021;OF009051;OFFMR003;5
20.05.2021;OF009061;OFFMR004;5
20.05.2021;OF009097;OFFMR046;5
20.05.2021;OF009103;OFFMR046;5
20.05.2021;OF009115;OFFMR004;5
20.05.2021;OF009131;OFFMR046;5
20.05.2021;OF009135;OFFMR062;5
20.05.2021;OF009137;OFFMR004;5
20.05.2021;OF009139;OFFMR004;5
20.05.2021;OF009144;OFFTR037;5
20.05.2021;OF009147;OFFTR037;5
20.05.2021;OF009170;OFFMR062;5
20.05.2021;OF009186;OFFMR046;5
20.05.2021;OF009213;OFFMR046;5
20.05.2021;OF009238;OFFMR003;5
20.05.2021;OF009241;OFFMR003;5
20.05.2021;OF009258;OFFMR003;5
20.05.2021;OF009265;OFFMR046;5
20.05.2021;OF009392;OFFTR023;5
20.05.2021;OF009396;OFFTR023;5
20.05.2021;OF009402;OFFMR027;5
20.05.2021;OF009429;OFFMR013;5
20.05.2021;OF009436;OFFTR023;5
20.05.2021;OF009437;OFFTR023;5
20.05.2021;OF009449;OFFMR013;5
20.05.2021;OF009456;OFFMR013;5
20.05.2021;OF009461;OFFMR013;5
20.05.2021;OF009466;OFFMR013;5
20.05.2021;OF009520;OFFMR040;5
20.05.2021;OF009620;OFFMR075;5
20.05.2021;OF009863;OFFMR068;5
20.05.2021;OF009965;OFFMR002;5
20.05.2021;OF009972;OFFMR002;5
20.05.2021;OF009990;OFFMR002;5
20.05.2021;OF010172;OFFMR032;5
20.05.2021;OF010246;OFFTR020;5
20.05.2021;OF010412;OFFMR003;5
20.05.2021;OF010413;OFFMR062;5
20.05.2021;OF010452;OFFTR005;5
20.05.2021;OF010487;OFFMR049;5
20.05.2021;OF010492;OFFMR029;5
20.05.2021;OF010494;OFFTR001;5
20.05.2021;OF010507;OFFMR040;5
20.05.2021;OF010765;OFFTR021;5
20.05.2021;OF010824;OFFMR051;5
20.05.2021;OF010826;OFFMR051;5
20.05.2021;OF011001;OFFMR013;5
20.05.2021;OF011115;OFFMR011;5
20.05.2021;OF011129;OFFMR011;5
20.05.2021;OF011134;OFFMR011;5
20.05.2021;OF011137;OFFMR011;5
20.05.2021;OF011162;OFFMR007;5
20.05.2021;OF011171;OFFMR011;5
20.05.2021;OF011179;OFFMR011;5
20.05.2021;OF011187;OFFMR011;5
20.05.2021;OF011189;OFFMR011;5
20.05.2021;OF011190;OFFMR011;5
20.05.2021;OF011195;OFFMR011;5
20.05.2021;OF011216;OFFMR053;5
20.05.2021;OF011222;OFFMR053;5
20.05.2021;OF011226;OFFMR053;5
20.05.2021;OF011261;OFFMR007;5
20.05.2021;OF011270;OFFMR053;5
20.05.2021;OF011271;OFFMR011;5
20.05.2021;OF011273;OFFMR011;5
20.05.2021;OF011294;OFFMR053;5
20.05.2021;OF011305;OFFMR053;5
20.05.2021;OF011306;OFFMR053;5
20.05.2021;OF011307;OFFMR007;5
20.05.2021;OF011313;OFFMR007;5
20.05.2021;OF011316;OFFMR053;5
20.05.2021;OF011328;OFFMR053;5
20.05.2021;OF011331;OFFMR053;5
20.05.2021;OF011418;OFFMR007;5
20.05.2021;OF011420;OFFMR007;5
20.05.2021;OF011421;OFFMR007;5
20.05.2021;OF011489;OFFTR015;5
20.05.2021;OF011556;OFFMR016;5
20.05.2021;OF011619;OFFTR015;5
20.05.2021;OF011643;OFFTR005;5
20.05.2021;OF011647;OFFTR005;5
20.05.2021;OF011713;OFFMR016;5
20.05.2021;OF011739;OFFTR021;5
20.05.2021;OF011747;OFFTR020;5
20.05.2021;OF011752;OFFTR020;5
20.05.2021;OF011760;OFFTR020;5
20.05.2021;OF011764;OFFTR020;5
20.05.2021;OF011909;OFFMR050;5
20.05.2021;OF011910;OFFMR049;5
20.05.2021;OF012152;OFFMR013;5
20.05.2021;OF012197;OFFMR063;5
20.05.2021;OF012259;OFFMR071;5
20.05.2021;OF013521;OFFMR046;5
20.05.2021;OF013525;OFFMR046;5
20.05.2021;OF013526;OFFMR046;5
20.05.2021;OF013533;OFFMR004;5
20.05.2021;OF013535;OFFMR004;5
20.05.2021;OF013555;OFFTR029;5
20.05.2021;OF013561;OFFTR029;5
20.05.2021;OF013567;OFFTR029;5
20.05.2021;OF013569;OFFTR029;5
20.05.2021;OF013572;OFFTR029;5
20.05.2021;OF013575;OFFTR029;5
20.05.2021;OF013587;OFFTR029;5
20.05.2021;OF013601;OFFTR029;5
20.05.2021;OF013634;OFFTR029;5
20.05.2021;OF013666;OFFMR029;5
20.05.2021;OF013701;OFFTR002;5
20.05.2021;OF013780;OFFTR021;5
20.05.2021;OF013920;OFFMR007;5
20.05.2021;OF013930;OFFMR053;5
20.05.2021;OF013934;OFFTR021;5
20.05.2021;OF014245;OFFMR027;5
20.05.2021;OF014368;OFFTR032;5
20.05.2021;OF014381;OFFTR032;5
20.05.2021;OF014385;OFFMR061;5
20.05.2021;OF014386;OFFMR061;5
20.05.2021;OF014410;OFFMR061;5
20.05.2021;OF014419;OFFTR032;5
20.05.2021;OF014422;OFFTR032;5
20.05.2021;OF014432;OFFTR032;5
20.05.2021;OF014438;OFFMR061;5
20.05.2021;OF014445;OFFTR032;5
20.05.2021;OF014488;OFFTR023;5
20.05.2021;OF014491;OFFMR027;5
20.05.2021;OF014520;OFFMR002;5
20.05.2021;OF014880;OFFTR002;5
20.05.2021;OF014900;OFFTR015;5
20.05.2021;OF014907;OFFTR015;5
20.05.2021;OF014908;OFFTR015;5
20.05.2021;OF015445;OFFMR075;5
20.05.2021;OF015522;OFFTR008;5
20.05.2021;OF016029;OFFMR003;5
20.05.2021;OF016058;OFFTR037;5
20.05.2021;OF016065;OFFMR027;5
20.05.2021;OF016067;OFFMR027;5
20.05.2021;OF016072;OFFMR004;5
20.05.2021;OF016120;OFFMR051;5
20.05.2021;OF016368;OFFMR027;5
20.05.2021;OF016447;OFFMR056;5
20.05.2021;OF016455;OFFMR056;5
20.05.2021;OF016456;OFFMR056;5
20.05.2021;OF016471;OFFMR056;5
20.05.2021;OF016496;OFFMR056;5
20.05.2021;OF016498;OFFMR056;5
20.05.2021;OF016547;OFFMR056;5
20.05.2021;OF016552;OFFMR056;5
20.05.2021;OF016557;OFFMR056;5
20.05.2021;OF017010;OFFTR002;5
20.05.2021;OF017033;OFFTR015;5
20.05.2021;OF017034;OFFMR016;5
20.05.2021;OF017212;OFFMR003;5
20.05.2021;OF017214;OFFMR046;5
20.05.2021;OF017222;OFFMR013;5
20.05.2021;OF017270;OFFTR021;5
20.05.2021;OF017286;OFFTR021;5
20.05.2021;OF017287;OFFTR021;5
20.05.2021;OF017292;OFFTR021;5
20.05.2021;OF017328;OFFMR071;5
20.05.2021;OF017347;OFFMR075;5
20.05.2021;OF017366;OFFTR005;5
20.05.2021;OF017445;OFFMR061;5
20.05.2021;OF017468;OFFMR003;5
20.05.2021;OF017476;OFFMR013;5
20.05.2021;OF017659;OFFMR027;5
20.05.2021;OF017662;OFFMR056;5
20.05.2021;OF017938;OFFMR061;5
20.05.2021;OF017949;OFFMR061;5
20.05.2021;OF017958;OFFMR061;5
20.05.2021;OF018088;OFFMR032;5
20.05.2021;OF018094;OFFMR032;5
20.05.2021;OF018095;OFFMR032;5
20.05.2021;OF018101;OFFMR032;5
20.05.2021;OF018107;OFFMR032;5
20.05.2021;OF018108;OFFMR032;5
20.05.2021;OF018109;OFFMR001;5
20.05.2021;OF018122;OFFMR002;5
20.05.2021;OF018123;OFFMR001;5
20.05.2021;OF018128;OFFMR002;5
20.05.2021;OF018142;OFFMR001;5
20.05.2021;OF018155;OFFMR001;5
20.05.2021;OF018165;OFFMR002;5
20.05.2021;OF018172;OFFMR002;5
20.05.2021;OF018178;OFFMR001;5
20.05.2021;OF018180;OFFMR002;5
20.05.2021;OF018195;OFFMR001;5
20.05.2021;OF018197;OFFMR001;5
20.05.2021;OF018277;OFFMR001;5
20.05.2021;OF018334;OFFMR001;5
20.05.2021;OF018335;OFFMR002;5
20.05.2021;OF018490;OFFMR062;5
20.05.2021;OF018491;OFFMR062;5
20.05.2021;OF018492;OFFMR062;5
20.05.2021;OF018493;OFFMR062;5
20.05.2021;OF018499;OFFTR008;5
20.05.2021;OF018600;OFFMR051;5
20.05.2021;OF018601;OFFMR051;5
20.05.2021;OF018609;OFFMR054;5
20.05.2021;OF018634;OFFMR075;5
20.05.2021;OF018645;OFFTR001;5
20.05.2021;OF018662;OFFTR012;5
20.05.2021;OF018669;OFFTR012;5
20.05.2021;OF018671;OFFMR065;5
20.05.2021;OF018680;OFFMR065;5
20.05.2021;OF018685;OFFTR012;5
20.05.2021;OF018686;OFFMR065;5
20.05.2021;OF018721;OFFMR065;5
20.05.2021;OF018900;OFFTR002;5
20.05.2021;OF018901;OFFMR040;5
20.05.2021;OF018968;OFFTR024;5
20.05.2021;OF018971;OFFTR024;5
20.05.2021;OF019012;OFFTR010;5
20.05.2021;OF019032;OFFMR027;5
20.05.2021;OF019061;OFFMR063;5
20.05.2021;OF019190;OFFMR053;5
20.05.2021;OF019202;OFFMR073;5
20.05.2021;OF019222;OFFMR068;5
20.05.2021;OF019321;OFFMR071;5
20.05.2021;OF019348;OFFMR073;5
20.05.2021;OF019349;OFFMR073;5
20.05.2021;OF019399;OFFMR056;5
20.05.2021;OF019499;OFFMR051;5
20.05.2021;OF019557;OFFMR075;5
20.05.2021;OF019890;OFFMR016;5
20.05.2021;OF020158;OFFTR010;5
20.05.2021;OF020296;OFFTR021;5
20.05.2021;OF020318;OFFTR020;5
20.05.2021;OF020401;OFFMR068;5
20.05.2021;OF020402;OFFMR073;5
20.05.2021;OF020403;OFFMR073;5
20.05.2021;OF020405;OFFMR073;5
20.05.2021;OF020408;OFFMR073;5
20.05.2021;OF020513;OFFMR071;5
20.05.2021;OF020520;OFFMR063;5
20.05.2021;OF020524;OFFMR063;5
20.05.2021;OF020526;OFFMR063;5
20.05.2021;OF020531;OFFMR063;5
20.05.2021;OF020573;OFFTR024;5
20.05.2021;OF020608;OFFTR024;5
20.05.2021;OF020610;OFFTR024;5
20.05.2021;OF020616;OFFTR024;5
20.05.2021;OF020640;OFFTR037;5
20.05.2021;OF020820;OFFMR071;5
20.05.2021;OF020972;OFFMR001;5
20.05.2021;OF020973;OFFMR001;5
20.05.2021;OF020975;OFFMR001;5
20.05.2021;OF021342;OFFMR073;5
20.05.2021;OF021350;OFFMR068;5
20.05.2021;OF021364;OFFMR075;5
20.05.2021;OF021501;OFFMR054;5
20.05.2021;OF021508;OFFMR029;5
20.05.2021;OF021527;OFFMR032;5
20.05.2021;OF021800;OFFMR003;5
20.05.2021;OF021812;OFFMR061;5
20.05.2021;OF022802;OFFMR061;5
20.05.2021;OF023114;OFFTR012;5
20.05.2021;OF023120;OFFMR065;5
20.05.2021;OF023129;OFFTR015;5
20.05.2021;OF023134;OFFTR015;5
20.05.2021;OF023217;OFFMR068;5
20.05.2021;OF023235;OFFTR012;5
20.05.2021;OF023251;OFFTR032;5
20.05.2021;OF023260;OFFMR061;5
20.05.2021;OF023291;OFFTR032;5
20.05.2021;OF023325;OFFMR013;5
20.05.2021;OF023734;OFFTR037;5
20.05.2021;OF023745;OFFTR037;5
20.05.2021;OF023766;OFFMR046;5
20.05.2021;OF023863;OFFMR063;5
20.05.2021;OF023923;OFFTR024;5
20.05.2021;OF023960;OFFMR063;5
20.05.2021;OF023969;OFFMR063;5
20.05.2021;OF024397;OFFTR008;5
20.05.2021;OF024540;OFFTR020;5
20.05.2021;OF025006;OFFTR021;5
20.05.2021;OF025169;OFFTR010;5
20.05.2021;OF025181;OFFMR073;5
20.05.2021;OF025386;OFFTR015;5
20.05.2021;OF025477;OFFMR071;5
20.05.2021;OF025482;OFFMR071;5
20.05.2021;OF025490;OFFMR068;5
20.05.2021;OF025507;OFFMR071;5
20.05.2021;OF025616;OFFTR037;5
20.05.2021;OF025666;OFFMR013;5
20.05.2021;OF025699;OFFMR054;5
20.05.2021;OF025733;OFFTR015;5
20.05.2021;OF025763;OFFTR032;5
21.05.2021;OF000264;OFFTR002;5
21.05.2021;OF000265;OFFTR002;5
21.05.2021;OF000288;OFFMR040;5
21.05.2021;OF000310;OFFMR040;5
21.05.2021;OF000313;OFFMR040;5
21.05.2021;OF000319;OFFTR002;5
21.05.2021;OF000331;OFFMR040;5
21.05.2021;OF000381;OFFMR040;5
21.05.2021;OF000382;OFFMR040;5
21.05.2021;OF000478;OFFTR002;5
21.05.2021;OF000483;OFFMR040;5
21.05.2021;OF001976;OFFTR005;5
21.05.2021;OF001977;OFFTR005;5
21.05.2021;OF001985;OFFTR005;5
21.05.2021;OF002113;OFFMR051;5
21.05.2021;OF002116;OFFMR049;5
21.05.2021;OF002117;OFFMR049;5
21.05.2021;OF002118;OFFMR050;5
21.05.2021;OF002121;OFFMR050;5
21.05.2021;OF002172;OFFMR051;5
21.05.2021;OF002183;OFFMR051;5
21.05.2021;OF002186;OFFMR049;5
21.05.2021;OF002197;OFFMR054;5
21.05.2021;OF002198;OFFMR054;5
21.05.2021;OF002207;OFFMR051;5
21.05.2021;OF002209;OFFMR054;5
21.05.2021;OF002871;OFFTR008;5
21.05.2021;OF002889;OFFTR008;5
21.05.2021;OF003312;OFFTR010;5
21.05.2021;OF003324;OFFMR075;5
21.05.2021;OF004407;OFFMR029;5
21.05.2021;OF004552;OFFMR029;5
21.05.2021;OF004746;OFFTR012;5
21.05.2021;OF004749;OFFMR065;5
21.05.2021;OF004752;OFFTR012;5
21.05.2021;OF004754;OFFTR012;5
21.05.2021;OF004796;OFFMR065;5
21.05.2021;OF005110;OFFMR016;5
21.05.2021;OF005111;OFFMR016;5
21.05.2021;OF005469;OFFTR020;5
21.05.2021;OF005471;OFFTR020;5
21.05.2021;OF005473;OFFTR020;5
21.05.2021;OF005476;OFFTR020;5
21.05.2021;OF005484;OFFTR020;5
21.05.2021;OF005730;OFFTR020;5
21.05.2021;OF005745;OFFTR020;5
21.05.2021;OF005757;OFFTR020;5
21.05.2021;OF005760;OFFTR015;5
21.05.2021;OF005761;OFFTR015;5
21.05.2021;OF005860;OFFTR015;5
21.05.2021;OF005927;OFFMR016;5
21.05.2021;OF005930;OFFMR016;5
21.05.2021;OF005940;OFFMR016;5
21.05.2021;OF007337;OFFTR002;5
21.05.2021;OF007508;OFFTR015;5
21.05.2021;OF007512;OFFTR020;5
21.05.2021;OF007550;OFFMR029;5
21.05.2021;OF007601;OFFMR054;5
21.05.2021;OF007639;OFFTR010;5
21.05.2021;OF007640;OFFTR010;5
21.05.2021;OF008108;OFFTR001;5
21.05.2021;OF008231;OFFTR008;5
21.05.2021;OF008340;OFFTR008;5
21.05.2021;OF008533;OFFTR008;5
21.05.2021;OF008773;OFFTR037;5
21.05.2021;OF008775;OFFTR037;5
21.05.2021;OF008776;OFFTR037;5
21.05.2021;OF008785;OFFTR037;5
21.05.2021;OF008811;OFFTR015;5
21.05.2021;OF008860;OFFTR024;5
21.05.2021;OF008881;OFFMR063;5
21.05.2021;OF008893;OFFMR063;5
21.05.2021;OF009015;OFFMR062;5
21.05.2021;OF009046;OFFMR046;5
21.05.2021;OF009055;OFFMR046;5
21.05.2021;OF009077;OFFMR062;5
21.05.2021;OF009093;OFFMR062;5
21.05.2021;OF009101;OFFMR004;5
21.05.2021;OF009108;OFFMR062;5
21.05.2021;OF009142;OFFMR004;5
21.05.2021;OF009146;OFFMR046;5
21.05.2021;OF009172;OFFMR004;5
21.05.2021;OF009245;OFFMR046;5
21.05.2021;OF009277;OFFTR037;5
21.05.2021;OF009304;OFFTR023;5
21.05.2021;OF009305;OFFMR027;5
21.05.2021;OF009311;OFFTR023;5
21.05.2021;OF009319;OFFMR027;5
21.05.2021;OF009328;OFFMR027;5
21.05.2021;OF009342;OFFMR027;5
21.05.2021;OF009343;OFFMR027;5
21.05.2021;OF009391;OFFMR013;5
21.05.2021;OF009395;OFFTR023;5
21.05.2021;OF009403;OFFTR023;5
21.05.2021;OF009432;OFFMR013;5
21.05.2021;OF009450;OFFMR013;5
21.05.2021;OF009623;OFFTR010;5
21.05.2021;OF009624;OFFTR001;5
21.05.2021;OF010426;OFFTR037;5
21.05.2021;OF010467;OFFTR005;5
21.05.2021;OF010503;OFFTR002;5
21.05.2021;OF010624;OFFMR050;5
21.05.2021;OF010735;OFFMR065;5
21.05.2021;OF010738;OFFTR012;5
21.05.2021;OF010768;OFFTR021;5
21.05.2021;OF010816;OFFMR051;5
21.05.2021;OF010828;OFFMR054;5
21.05.2021;OF010997;OFFMR013;5
21.05.2021;OF011021;OFFMR013;5
21.05.2021;OF011125;OFFMR007;5
21.05.2021;OF011149;OFFMR007;5
21.05.2021;OF011165;OFFMR007;5
21.05.2021;OF011169;OFFMR011;5
21.05.2021;OF011172;OFFMR007;5
21.05.2021;OF011178;OFFMR011;5
21.05.2021;OF011192;OFFMR011;5
21.05.2021;OF011196;OFFMR011;5
21.05.2021;OF011219;OFFMR053;5
21.05.2021;OF011220;OFFMR053;5
21.05.2021;OF011230;OFFMR053;5
